Id,Start,Name,Impact,Currency
4eaf0f3d-0375-4090-81a2-80263e83c79b,09/28/2012 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
f6de3142-f47a-4bb8-a506-4e3635d968e4,09/28/2012 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
0dd60319-10e8-4227-b14b-ca3a14a67eae,09/28/2012 12:30:00,Personal Consumption Expenditures - Price Index (MoM),LOW,USD
93a524f6-c3e3-4cb8-bef3-ef683a296b37,09/28/2012 12:30:00,Personal Consumption Expenditures - Price Index (YoY),LOW,USD
b8cc6a58-da9d-40a3-bc1d-23441333f6e2,10/01/2012 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
8d3d3ccc-2ebc-47f1-92c6-bee63aaa75b6,10/05/2012 19:00:00,Consumer Credit Change,MEDIUM,USD
d880b5a4-0782-44b5-9aab-54257c86a58e,10/12/2012 12:30:00,Producer Price Index (MoM),MEDIUM,USD
4ad7c0f8-9180-4658-bbf5-e02f77e93f54,10/12/2012 12:30:00,Producer Price Index (YoY),HIGH,USD
a30eeb52-6f42-4e4f-b9e7-b8c6104f0517,10/12/2012 12:30:00,Producer Price Index ex Food & Energy (MoM),MEDIUM,USD
2a546ca0-86bf-4ad0-baf0-6467c19664b6,10/12/2012 12:30:00,Producer Price Index ex Food & Energy (YoY),HIGH,USD
752ca510-26ff-420a-ac8d-c0adc9d90236,10/16/2012 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
364afc1c-c1a8-4961-af2f-97b5886ef52b,10/16/2012 12:30:00,Consumer Price Index (YoY),HIGH,USD
1bbc3dca-9a17-4653-9353-437486a3aced,10/16/2012 12:30:00,Consumer Price Index Core s.a,LOW,USD
cce66e1e-4e9f-406d-bd5d-f3873eade802,10/16/2012 12:30:00,Consumer Price Index ex Food & Energy (MoM),LOW,USD
71a0afac-57e5-4eb5-b5c5-10828c34861e,10/16/2012 12:30:00,Consumer Price Index ex Food & Energy (YoY),MEDIUM,USD
86214ca2-a992-4fd5-8ed1-94e2aef160d0,10/16/2012 12:30:00,Consumer Price Index n.s.a (MoM),MEDIUM,USD
263b59ab-30d1-4a27-9ebd-083e5e14fb72,10/24/2012 14:00:00,Housing Price Index (MoM),MEDIUM,USD
f35ff98b-850b-4fac-8c51-884c8b0c53c1,10/29/2012 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
5bec3cc1-8a9a-41bf-9f70-be6d7f052457,10/29/2012 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
eaa20c56-db97-484d-8351-dd12ab5e0aa4,10/29/2012 12:30:00,Personal Consumption Expenditures - Price Index (MoM),LOW,USD
b6c994da-5f2d-43f6-b3c7-da438b8aa557,10/29/2012 12:30:00,Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
3b6a1c42-54b7-41a6-960a-ced279be2eb3,11/01/2012 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
601fdccd-26d7-42c1-b444-ee6cd638378f,11/07/2012 20:00:00,Consumer Credit Change,MEDIUM,USD
ef5c8ae4-f431-4cbc-b5d7-08b97d795112,11/14/2012 13:30:00,Producer Price Index (MoM),LOW,USD
da02fdbe-08e5-4882-b57c-f137a8ad91e7,11/14/2012 13:30:00,Producer Price Index (YoY),LOW,USD
45e78b21-ff43-44a3-abcd-670cafb886d1,11/14/2012 13:30:00,Producer Price Index ex Food & Energy (MoM),MEDIUM,USD
77c40ca9-a626-4428-8324-6342ac268d45,11/14/2012 13:30:00,Producer Price Index ex Food & Energy (YoY),MEDIUM,USD
a7adc263-81d8-4182-b971-5a20c83e448b,11/15/2012 13:30:00,Consumer Price Index (MoM),MEDIUM,USD
459fce23-c261-4cdb-90c1-186ca73927b1,11/15/2012 13:30:00,Consumer Price Index (YoY),MEDIUM,USD
c97a7fe9-c89e-4c13-a882-9b85f1776625,11/15/2012 13:30:00,Consumer Price Index Core s.a,MEDIUM,USD
56cc00cf-1a39-4c7e-8a89-3592ffce4801,11/15/2012 13:30:00,Consumer Price Index ex Food & Energy (MoM),MEDIUM,USD
8620edb0-e481-4179-912e-6edd283a0506,11/15/2012 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
d9d5ca32-0edc-43f1-ac7a-35c2ceb474ad,11/15/2012 13:30:00,Consumer Price Index n.s.a (MoM),MEDIUM,USD
260c8379-b506-44fa-9019-54791c70d368,11/27/2012 15:00:00,Housing Price Index (MoM),MEDIUM,USD
6c0711fb-1e22-43e6-b38a-9f5f548c11cd,11/30/2012 13:30:00,Core Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
0f89fc78-f6df-4af6-988c-b7d1cc74d4c8,11/30/2012 13:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
6dc2398d-9945-4798-a353-2671e06cd924,11/30/2012 13:30:00,Personal Consumption Expenditures - Price Index (MoM),LOW,USD
5ec85d4c-de20-45bb-a82d-56e536fd5739,11/30/2012 13:30:00,Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
97b1fa9d-674a-4a43-9c51-bce95a836ccb,12/03/2012 15:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
7f1b5ac0-2659-44d2-b80f-29d378a8bd69,12/07/2012 20:00:00,Consumer Credit Change,MEDIUM,USD
4c0e3dc4-0f25-409e-afb5-13ce6d6ce3eb,12/13/2012 13:30:00,Producer Price Index (MoM),LOW,USD
c5fe686b-95b5-4ed6-8564-51746326de98,12/13/2012 13:30:00,Producer Price Index (YoY),MEDIUM,USD
95846457-fc74-41d3-88e3-3c0d18088da2,12/13/2012 13:30:00,Producer Price Index ex Food & Energy (MoM),LOW,USD
c06e5e04-8477-4a58-aea3-748360d6d52d,12/13/2012 13:30:00,Producer Price Index ex Food & Energy (YoY),MEDIUM,USD
1cc94040-c95c-4a1c-aae3-4c6444c187ce,12/14/2012 13:30:00,Consumer Price Index (MoM),MEDIUM,USD
1dcf080e-8922-4889-8ab2-813feb1479a9,12/14/2012 13:30:00,Consumer Price Index (YoY),HIGH,USD
99b85579-abea-4830-aec1-68471bb5ecf3,12/14/2012 13:30:00,Consumer Price Index Core s.a,LOW,USD
b6b0c6d7-bc5d-4daa-9c1c-4964ab512182,12/14/2012 13:30:00,Consumer Price Index ex Food & Energy (MoM),MEDIUM,USD
7eda1b5e-009e-41b8-95c4-be041af98ca8,12/14/2012 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
f1e78bcb-6c2b-490f-8cb8-58476fdc5809,12/14/2012 13:30:00,Consumer Price Index n.s.a (MoM),LOW,USD
ac8332e8-212f-4ecf-8d7d-f8ac40853950,12/20/2012 15:00:00,Housing Price Index (MoM),LOW,USD
b966d65c-7f22-4a38-9656-c2ae030f8ee6,12/21/2012 13:30:00,Core Personal Consumption Expenditures - Price Index (MoM),LOW,USD
508892f0-8970-4b97-80f9-dabe6b2d57c6,12/21/2012 13:30:00,Core Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
04af0129-3392-4dfa-9938-fe4edc7c5f27,12/21/2012 13:30:00,Personal Consumption Expenditures - Price Index (MoM),LOW,USD
f42f0bc5-7de1-4f56-ad5c-f5d7ba3547dc,12/21/2012 13:30:00,Personal Consumption Expenditures - Price Index (YoY),LOW,USD
671d2269-ed61-43de-bea8-013feca6eb57,01/02/2013 15:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
f4218c46-88af-4fb5-b627-2c88b694a431,01/08/2013 20:00:00,Consumer Credit Change,MEDIUM,USD
b3cc03aa-83c6-4244-88d7-b720486e5ca1,01/15/2013 13:30:00,Producer Price Index (MoM),LOW,USD
e96f8edb-a46a-4f85-a14e-ab27d0db2349,01/15/2013 13:30:00,Producer Price Index (YoY),HIGH,USD
cecbbdf1-52db-4185-b921-7356a4ebdebb,01/15/2013 13:30:00,Producer Price Index ex Food & Energy (MoM),MEDIUM,USD
43d6cbf6-3737-4f32-a8ac-3ec3beaf42d2,01/15/2013 13:30:00,Producer Price Index ex Food & Energy (YoY),HIGH,USD
